dataset,graph_id,label,num_nodes_in_graph,cascade_size,num_valid_times,lifetime,mean_interarrival,median_interarrival,std_interarrival,burstiness,t25,t50,t75
gossipcop,212,0,64,63,63,24743174.0,399083.4516129032,50.0,3087260.259712906,0.7710590322368777,1585.0,23194.0,23346.0
gossipcop,213,0,138,137,137,32640176.0,240001.29411764705,43.0,1625730.6973570157,0.7427269348284568,20328.0,22760.0,68103.0
gossipcop,214,0,70,69,69,1735695.0,25524.926470588234,227.5,189276.17820500198,0.7623389646050657,4245.0,7173.0,12572.0
gossipcop,215,0,64,63,63,83469.0,1346.274193548387,45.5,3459.2289051703833,0.43969479744698253,3846.0,8651.0,8954.0
gossipcop,216,0,53,52,52,55827.0,1094.6470588235295,1203.0,1343.9492407479665,0.10223183803249589,1711.0,12683.0,29011.0
gossipcop,217,0,62,61,61,297888.0,4964.8,35.5,33685.74258188965,0.7430928691631699,4688.0,19627.0,19841.0
gossipcop,218,0,39,38,38,606854.0,16401.45945945946,6.0,81571.34653308924,0.665183429354736,2889.0,3018.0,3077.0
gossipcop,219,0,184,183,183,3633466.0,19964.0989010989,85.0,131613.23807035462,0.7365820075746716,90202.0,100648.0,117308.0
gossipcop,220,0,45,44,44,240646.0,5596.418604651163,387.0,13880.675407856008,0.42533330680054876,1689.0,4373.0,28000.0
gossipcop,221,0,58,57,57,15216555.0,271724.1964285714,35.0,1936737.801027749,0.7539244988217682,5923.0,21330.0,21547.0
gossipcop,222,0,85,84,84,270387.0,3257.6746987951806,93.0,16554.760865195778,0.6711484876987063,4569.0,6676.0,20308.0
gossipcop,223,0,48,47,47,129776.0,2821.217391304348,27.5,12194.278638687834,0.6242258816266603,1163.0,1286.0,2578.0
gossipcop,224,0,54,53,53,2488014.0,47846.42307692308,44.0,274033.70178721746,0.702706570670568,10301.0,10518.0,29900.0
gossipcop,225,0,69,68,68,902627.0,13472.044776119403,100.0,37661.34393747918,0.47306270462232825,3119.0,3313.0,28577.0
gossipcop,226,0,119,118,118,6686897.0,57152.96581196581,50.0,584608.9736744988,0.8218873314372633,1034.0,3663.0,50432.0
gossipcop,227,0,70,69,69,199603.0,2935.3382352941176,59.0,9878.482788081397,0.5418480982465185,2291.0,12862.0,12949.0
gossipcop,228,0,33,32,32,7391058.0,238421.2258064516,1120.0,1298179.4743685187,0.6896770569227217,1080.0,7056.0,17689.0
gossipcop,229,0,4,3,3,361905.0,180952.5,180952.5,113306.5,-0.22988591682837228,0.0,294259.0,361905.0
gossipcop,230,0,70,69,69,17734285.0,260798.3088235294,202.5,1484929.7906051993,0.7012154310755805,7322.0,7508.0,18795.0
gossipcop,231,0,84,83,83,699977.0,8536.30487804878,47.5,42842.56540185155,0.6677114607018432,2736.0,4851.0,22258.0
gossipcop,232,0,178,177,177,3866052.0,21966.204545454544,296.0,257520.12462467502,0.8428101681346767,9380.0,28229.0,69038.0
gossipcop,233,0,18,17,17,641331.0,40083.1875,1797.0,91717.12797319998,0.39175885344295036,5483.0,12046.0,278042.0
gossipcop,234,0,19,18,18,46362.0,2727.176470588235,211.0,5061.925641902719,0.2997456109312491,1781.0,2099.0,5803.0
gossipcop,235,0,91,90,90,133617.0,1501.314606741573,24.0,4279.6970243375545,0.48060488283040315,1118.0,2819.0,17223.0
gossipcop,236,0,85,84,84,1758822.0,21190.626506024095,5.0,176954.04038600755,0.7861095447239991,6949.0,10633.0,10666.0
gossipcop,237,0,72,71,71,452895.0,6469.928571428572,59.5,34085.65873766579,0.6809352791703881,2411.0,16905.0,17386.0
gossipcop,238,0,65,64,64,56230.0,892.5396825396825,34.0,2133.7884323011317,0.4101500903601589,3666.0,4156.0,4808.0
gossipcop,239,0,190,189,189,814801.0,4334.047872340426,210.0,28480.18172797264,0.7358433871445164,48886.0,81075.0,137070.0
gossipcop,240,0,62,61,61,487545.0,8125.75,30.5,57659.4925303212,0.75296131206768,2976.0,18183.0,18365.0
gossipcop,241,0,74,73,73,167698.0,2329.1388888888887,118.0,4852.243276469473,0.3513396626838168,14127.0,26902.0,62154.0
gossipcop,242,0,85,84,84,295547.0,3560.8072289156626,67.0,22132.507272781066,0.7228222751346063,1511.0,22819.0,48034.0
gossipcop,243,0,126,125,125,2522633.0,20343.814516129034,36.5,127138.94837763302,0.7241194276949703,8616.0,16591.0,27197.0
gossipcop,244,0,65,64,64,332057.0,5270.746031746032,38.0,34187.25678394935,0.7328427362953371,747.0,1565.0,10528.0
gossipcop,245,0,67,66,66,332716.0,5118.707692307692,38.0,33024.38438800735,0.7316049951309865,2054.0,4562.0,4696.0
gossipcop,246,0,111,110,110,365968.0,3357.5045871559632,103.0,19105.51928594873,0.7010638811477244,3403.0,12318.0,16468.0
gossipcop,247,0,26,25,25,3691750.0,153822.91666666666,7791.5,537779.4678648424,0.5551695017047514,1820.0,39197.0,342559.0
gossipcop,248,0,120,119,119,2598544.0,22021.5593220339,86.5,167622.31434856317,0.7677588113361958,1728672.0,1730759.0,1773954.0
gossipcop,249,0,160,159,159,276857.0,1752.259493670886,99.0,10810.210648060835,0.7210326513971177,3954.0,29071.0,88178.0
gossipcop,250,0,57,56,56,235133.0,4275.145454545454,149.0,26916.113018324293,0.7258754110056836,9322.0,13317.0,13473.0
gossipcop,251,0,105,104,104,72359.0,702.5145631067961,48.0,1791.56052746602,0.4366532380984175,5380.0,6261.0,33083.0
gossipcop,252,0,74,73,73,643528.0,8937.888888888889,36.0,62345.371058803365,0.7492289523389497,10156.0,10334.0,81753.0
gossipcop,253,0,85,84,84,5385135.0,64881.14457831325,99.0,554141.0515035834,0.790375385603364,2062.0,2269.0,29941.0
gossipcop,254,0,113,112,112,3715505.0,33473.01801801802,181.0,260291.7995518599,0.7721100961311965,1577.0,5374.0,24666.0
gossipcop,255,0,100,99,99,3858748.0,39374.97959183674,63.5,333239.2197335912,0.7886555066171912,10084.0,13541.0,27018.0
gossipcop,256,0,86,85,85,254334.0,3027.785714285714,50.5,14595.842641192821,0.6563947385619389,3253.0,3487.0,36894.0
gossipcop,257,0,192,191,191,641996.0,3378.926315789474,422.0,26444.263736053214,0.7734027573900867,12580.0,28805.0,64051.0
gossipcop,258,0,75,74,74,254502.0,3486.328767123288,81.0,17447.963640694023,0.666926524268724,7249.0,16310.0,28309.0
gossipcop,259,0,6,5,5,8823403.0,2205850.75,2089906.0,2189002.747297885,-0.0038335755019988415,4546.0,48252.0,4184358.0
gossipcop,260,0,27,26,26,3291208.0,131648.32,471.0,641220.144696264,0.6593254194897509,888.0,2415.0,7987.0
gossipcop,261,0,15,14,14,26788.0,2060.6153846153848,100.0,6643.368741586334,0.5265121455329206,573.0,622.0,1187.0
gossipcop,262,0,52,51,51,22897038.0,457940.76,17.5,2509331.5942386216,0.6913389097257275,3032.0,3194.0,3850.0
gossipcop,263,0,130,129,129,330290.0,2580.390625,388.0,6786.998266716451,0.4490693927991331,6556.0,35837.0,113053.0
gossipcop,264,0,76,75,75,103577.0,1399.6891891891892,23.5,5427.178155148489,0.5899468618355048,2195.0,5901.0,12477.0
gossipcop,265,0,28,27,27,61169.0,2352.653846153846,301.0,4813.091889214631,0.3433610588381091,1052.0,1579.0,19870.0
gossipcop,266,0,68,67,67,2906785.0,44042.19696969697,40.0,344705.70303838677,0.773415126004379,2556.0,6956.0,10287.0
gossipcop,267,0,115,114,114,2528512.0,22376.21238938053,203.0,225324.48406503923,0.8193286275761599,1474.0,15382.0,32588.0
gossipcop,268,0,67,66,66,107458.0,1653.2,43.0,3956.358547957958,0.41057750414181426,3805.0,10747.0,21340.0
gossipcop,269,0,21,20,20,1128155.0,59376.57894736842,310.0,168996.60240412675,0.48000392518961876,588.0,1173.0,3917.0
gossipcop,270,0,64,63,63,1373236.0,22148.967741935485,52.0,135499.7607551712,0.7190086091643678,3196.0,23350.0,23542.0
gossipcop,271,0,76,75,75,407935.0,5512.635135135135,16.0,31752.20467790251,0.7041374570349578,2032.0,21654.0,23776.0
gossipcop,272,0,89,88,88,163793.0,1882.6781609195402,87.0,4876.893151993371,0.4429593020720022,752.0,2439.0,22701.0
gossipcop,273,0,75,74,74,237059.0,3247.3835616438355,155.0,20792.79863128996,0.7298370257278374,8120.0,14283.0,42871.0
gossipcop,274,0,49,48,48,108647.0,2311.6382978723404,20.0,8622.032234218043,0.5771523769464849,434.0,497.0,4314.0
gossipcop,275,0,33,32,32,82410.0,2658.3870967741937,333.0,5756.955774160503,0.36820468576370075,760.0,3935.0,11488.0
gossipcop,276,0,104,103,103,5046825.0,49478.67647058824,161.5,415947.02979308483,0.7873831384699771,2220.0,35315.0,40527.0
gossipcop,277,0,68,67,67,289952.0,4393.212121212121,80.5,22762.346478949217,0.6764410420792435,4198.0,18732.0,18905.0
gossipcop,278,0,71,70,70,595575.0,8631.521739130434,168.0,37584.20287587252,0.6264681854050864,1463.0,5891.0,30584.0
gossipcop,279,0,161,160,160,4729914.0,29747.88679245283,250.0,233437.1369934212,0.7739393650555471,30346.0,48394.0,66813.0
gossipcop,280,0,35,34,34,11761.0,356.3939393939394,9.0,1257.1390063057427,0.5582439883315863,11463.0,11547.0,11643.0
gossipcop,281,0,74,73,73,216352.0,3004.8888888888887,118.0,15931.152133264246,0.6826275476089758,11888.0,12054.0,28637.0
gossipcop,282,0,166,165,165,346195.0,2110.9451219512193,44.0,11889.245335572288,0.6984405135978952,4135.0,19578.0,32584.0
gossipcop,283,0,86,85,85,1021325.0,12158.630952380952,226.0,60773.352702554126,0.6665761619783335,16106.0,30629.0,44749.0
gossipcop,284,0,144,143,143,247442.0,1742.5492957746478,223.5,3894.702068877208,0.3817734271346391,18607.0,52552.0,109805.0
gossipcop,285,0,19,18,18,236839.0,13931.70588235294,3599.0,26110.349883353574,0.30414632236317074,28826.0,30028.0,65635.0
gossipcop,286,0,34,33,33,37508.0,1172.125,20.5,3952.828787321176,0.5425812412592809,6862.0,6971.0,7096.0
gossipcop,287,0,68,67,67,249080.0,3773.939393939394,101.5,24128.658701923378,0.7294919002901763,5737.0,18080.0,18247.0
gossipcop,288,0,85,84,84,571924.0,6890.650602409639,136.0,40083.91847215964,0.7066220834736707,7954.0,18005.0,31256.0
gossipcop,289,0,15,14,14,70430.0,5417.692307692308,447.0,11469.320390198269,0.35835989412513997,458.0,2294.0,5170.0
gossipcop,290,0,69,68,68,298023.0,4448.104477611941,100.0,16710.763047982007,0.5795517437564675,6342.0,10083.0,15509.0
gossipcop,291,0,68,67,67,1275719.0,19329.075757575756,217.5,92086.82412798863,0.6530284137644858,5577.0,18464.0,27729.0
gossipcop,292,0,156,155,155,445799.0,2894.7987012987014,16.0,14549.367885309528,0.6681069643623996,1568.0,17035.0,17523.0
gossipcop,293,0,50,49,49,124506.0,2593.875,357.5,6332.3385050633815,0.41881851727417724,8934.0,12672.0,36607.0
gossipcop,294,0,69,68,68,1497366.0,22348.746268656716,39.0,161069.52447751633,0.756308396347445,2000.0,2219.0,9448.0
gossipcop,295,0,88,87,87,242806.0,2823.3255813953488,77.5,11184.591167837614,0.5968957223350222,6204.0,15314.0,29298.0
gossipcop,296,0,29,28,28,1959698.0,72581.4074074074,1099.0,233431.6312813794,0.5256319291595795,560.0,13939.0,36182.0
gossipcop,297,0,33,32,32,406717.0,13119.90322580645,667.0,33703.30561499467,0.4395982868062669,1944.0,14854.0,32408.0
gossipcop,298,0,64,63,63,51566.0,831.7096774193549,53.0,1826.9055927291527,0.3743286689443438,5019.0,20496.0,20635.0
gossipcop,299,0,36,35,35,1476481.0,43425.91176470588,3529.5,122819.37450374926,0.47756820371338365,10261.0,48316.0,174787.0
gossipcop,300,0,75,74,74,204907.0,2806.945205479452,194.0,11394.711873581055,0.604701734473208,4558.0,4793.0,47197.0
gossipcop,301,0,106,105,105,317593.0,3053.778846153846,457.0,12565.971211934551,0.6089849280818033,23180.0,26804.0,51720.0
gossipcop,302,0,59,58,58,234296.0,4110.456140350877,46.0,11073.644928498577,0.45858419649437454,8475.0,8652.0,20412.0
gossipcop,303,0,82,81,81,9276268.0,115953.35,236.5,1016764.0379972521,0.7952651716505983,9969.0,14882.0,58500.0
gossipcop,304,0,102,101,101,8052042.0,80520.42,60.5,359384.0442007736,0.6339186048212039,1799.0,10826.0,28874.0
gossipcop,305,0,81,80,80,124109.0,1571.0,29.0,6446.371282268868,0.6081009735761129,2066.0,5342.0,5559.0
gossipcop,306,0,25,24,24,59799.0,2599.9565217391305,1216.0,4013.7735955545018,0.21376999798018845,2329.0,10261.0,34177.0
gossipcop,307,0,137,136,136,113363.0,839.7259259259259,228.0,2998.789290091067,0.5624735718529931,13691.0,23648.0,35862.0
gossipcop,308,0,109,108,108,1877468.0,17546.429906542056,112.0,89631.68925149666,0.6725744014845213,1449.0,15366.0,119752.0
gossipcop,309,0,128,127,127,2341276.0,18581.555555555555,77.5,114579.6027014889,0.7209162822136604,2357.0,7170.0,9598.0
gossipcop,310,0,85,84,84,166306.0,2003.686746987952,323.0,12510.915630998754,0.723907456117874,9902.0,22263.0,22903.0
gossipcop,311,0,107,106,106,428410.0,4080.095238095238,101.0,21165.45758970039,0.6767672099774334,2252.0,19722.0,28751.0
gossipcop,312,0,110,109,109,218907.0,2026.9166666666667,104.0,7374.904991384258,0.5688246936845506,6458.0,19781.0,54367.0
gossipcop,313,0,59,58,58,326470.0,5727.543859649123,35.0,23455.94993612433,0.6074805916158933,2651.0,6164.0,6274.0
gossipcop,314,0,50,49,49,56467501.0,1176406.2708333333,4714.5,7486746.320350418,0.7284115087547853,52535393.0,52683836.0,53004282.0
gossipcop,315,0,28,27,27,894652.0,34409.692307692305,177.5,149485.8632173237,0.6257691795818151,650.0,1920.0,9617.0
gossipcop,316,0,132,131,131,4755847.0,36583.43846153846,128.5,396219.177358888,0.8309463153673856,20770.0,25934.0,37691.0
gossipcop,317,0,75,74,74,2032391.0,27840.972602739726,57.0,207523.52119032707,0.7634224928827404,6041.0,26400.0,31147.0
gossipcop,318,0,139,138,138,2665775.0,19458.21167883212,35.0,126348.64300037213,0.7330960643566046,3053.0,5588.0,33365.0
gossipcop,319,0,82,81,81,53921.0,674.0125,27.0,1977.9049047777169,0.4916791158082877,1138.0,3616.0,4042.0
gossipcop,320,0,81,80,80,12114372.0,153346.48101265822,21.0,1350341.743787254,0.7960395267003395,2807.0,3732.0,7782.0
gossipcop,321,0,54,53,53,956902.0,18401.96153846154,65.5,92068.52015419351,0.6668438254907141,2216.0,12126.0,12316.0
gossipcop,322,0,85,84,84,2700856.0,32540.433734939757,56.0,271993.58996886166,0.7862936079248108,478.0,1391.0,25507.0
gossipcop,323,0,163,162,162,745360.0,4629.565217391304,298.0,35029.89939004682,0.7665341545471579,10310.0,29227.0,52008.0
gossipcop,324,0,30,29,29,31258.0,1116.357142857143,167.0,3404.6587957247816,0.506147663258492,1012.0,4350.0,30507.0
gossipcop,325,0,91,90,90,2104811.0,23649.56179775281,32.0,215383.12066113568,0.802122776228976,944.0,7779.0,20968.0
gossipcop,326,0,64,63,63,1696525.0,27363.3064516129,50.0,192942.82687396224,0.7515883372055323,738.0,1246.0,5293.0
gossipcop,327,0,83,82,82,277714.0,3428.567901234568,10.0,19423.347141932223,0.6999316779571362,510.0,951.0,1945.0
gossipcop,328,0,141,140,140,190966.0,1373.8561151079136,99.0,6533.976913812321,0.6525328468409745,1780.0,3475.0,37689.0
gossipcop,329,0,128,127,127,23570841.0,187070.16666666666,209.5,1607798.7514603685,0.7915500516195061,9857.0,24313.0,45781.0
gossipcop,330,0,80,79,79,1377393.0,17658.884615384617,199.0,131119.99249151087,0.7626157024602764,14635.0,18404.0,33145.0
gossipcop,331,0,95,94,94,1566525.0,16844.354838709678,411.0,131193.47481492316,0.7724317510176857,26474.0,29888.0,51123.0
gossipcop,332,0,49,48,48,2381590.0,50672.12765957447,180.0,312247.6517070014,0.7207530118748812,2485.0,33695.0,2355895.0
gossipcop,333,0,73,72,72,79784.0,1123.718309859155,37.0,5308.643268978467,0.650604744125028,1362.0,9779.0,21066.0
gossipcop,334,0,27,26,26,334000.0,13360.0,89.0,53921.43046247939,0.6028621892202358,547.0,1676.0,2877.0
gossipcop,335,0,123,122,122,249396.0,2061.123966942149,52.0,8766.05975034483,0.6192686813559279,936.0,2191.0,13371.0
gossipcop,336,0,70,69,69,622120.0,9148.823529411764,85.5,61377.83032288881,0.7405569942798774,7613.0,12980.0,13961.0
gossipcop,337,0,69,68,68,156663.0,2338.2537313432836,20.0,8385.577736828664,0.5639144948737472,1448.0,13697.0,13844.0
gossipcop,338,0,28,27,27,2101882.0,80841.61538461539,237.0,383003.6289059932,0.6514285038827888,1525.0,3722.0,7985.0
gossipcop,339,0,96,95,95,2668670.0,28390.106382978724,6.0,166385.44914000324,0.708483887449327,16172.0,23790.0,23927.0
gossipcop,340,0,34,33,33,32854.0,1026.6875,185.5,2232.372818850774,0.3699487585046995,668.0,2459.0,29133.0
gossipcop,341,0,142,141,141,280732.0,2005.2285714285715,122.5,5937.886811872743,0.49510274629923373,12390.0,25493.0,38932.0
gossipcop,342,0,58,57,57,246992.0,4410.571428571428,40.5,22348.590239061374,0.670350552580551,4901.0,10979.0,17788.0
gossipcop,343,0,131,130,130,3860777.0,29928.503875968992,156.0,226153.88962859218,0.7662587929893282,3133.0,26556.0,55627.0
gossipcop,344,0,119,118,118,1697384.0,14507.555555555555,113.0,96476.56580483563,0.7385652041440027,3028.0,15462.0,20363.0
gossipcop,345,0,29,28,28,512952.0,18998.222222222223,286.0,65228.978094171274,0.5488815453711686,257.0,1798.0,9114.0
gossipcop,346,0,27,26,26,55970.0,2238.8,190.0,5909.133851927878,0.45046191078974485,420.0,1495.0,5415.0
gossipcop,347,0,79,78,78,4379469.0,56876.22077922078,202.0,299050.82654645864,0.6804051773723279,5563.0,19390.0,19631.0
gossipcop,348,0,29,28,28,54111.0,2004.111111111111,900.0,3990.079729393083,0.3313155471898397,771.0,3808.0,13648.0
gossipcop,349,0,83,82,82,294109.0,3630.9753086419755,50.0,21222.55630683828,0.7078101120743429,1237.0,18470.0,18666.0
gossipcop,350,0,59,58,58,456768.0,8013.473684210527,36.0,33319.4040695141,0.6122469994972267,17363.0,22040.0,27604.0
gossipcop,351,0,81,80,80,506315.0,6409.050632911392,44.0,40432.78115053498,0.7263535438775769,2419.0,15569.0,24852.0
gossipcop,352,0,78,77,77,404814.0,5326.5,176.5,18979.414395671738,0.5617116136187402,10509.0,10687.0,33357.0
gossipcop,353,0,66,65,65,4080479.0,63757.484375,155.5,449481.1323101822,0.751548374178132,1396.0,4020.0,27004.0
gossipcop,354,0,95,94,94,8536746.0,91792.96774193548,169.0,441585.0169187934,0.6558051873838657,2064608.0,8479225.0,8507759.0
gossipcop,355,0,57,56,56,139886.0,2543.3818181818183,47.0,9961.329572613029,0.5932122319825646,1483.0,4652.0,26133.0
gossipcop,356,0,51,50,50,335209.0,6841.0,21.0,39316.22886809165,0.7035783920412448,1462.0,5592.0,5689.0
gossipcop,357,0,54,53,53,333478.0,6413.038461538462,40.0,38462.62623686768,0.7141863633825469,5817.0,15967.0,16089.0
gossipcop,358,0,104,103,103,8861141.0,86873.93137254902,75.0,576686.474925709,0.7381581825920432,837.0,3507.0,25095.0
gossipcop,359,0,76,75,75,25121816.0,339484.0,87.5,1650514.0360245677,0.6588097135229445,557.0,1376.0,74819.0
gossipcop,360,0,138,137,137,1057052.0,7772.441176470588,149.0,70787.02533072718,0.8021259175491355,8021.0,34929.0,947530.0
gossipcop,361,0,74,73,73,84248.0,1170.111111111111,3.0,4567.775283790773,0.5921455983685018,8889.0,8973.0,9085.0
gossipcop,362,0,55,54,54,62697.0,1182.9622641509434,56.0,4531.1969261423255,0.5859540398662818,496.0,1724.0,10779.0
gossipcop,363,0,68,67,67,136867.0,2073.742424242424,16.0,8443.95222757291,0.6056659766435604,1374.0,4827.0,4998.0
gossipcop,364,0,55,54,54,54133.0,1021.377358490566,32.0,2431.2771876651473,0.4083524170538303,2952.0,3092.0,5819.0
gossipcop,365,0,91,90,90,23500694.0,264052.7415730337,62.0,2467793.753569377,0.8066855205498882,1113.0,2759.0,26712.0
gossipcop,366,0,157,156,156,1536338.0,9911.85806451613,115.0,104252.7257649032,0.8263584426615863,6270.0,25508.0,67235.0
gossipcop,367,0,119,118,118,2582801.0,22075.222222222223,251.0,189006.66241389353,0.7908373590630222,9416.0,33029.0,37516.0
gossipcop,368,0,66,65,65,9540056.0,149063.375,47.5,1131072.6222372602,0.7671132202801846,5374.0,11105.0,25864.0
gossipcop,369,0,61,60,60,192691.0,3265.9491525423728,38.0,10793.882150494812,0.5354212888974184,6062.0,6234.0,13152.0
gossipcop,370,0,119,118,118,86962.0,743.2649572649573,49.0,2521.797366054353,0.5447162206022805,1533.0,4297.0,12169.0
gossipcop,371,0,40,39,39,123866.0,3259.6315789473683,314.0,6742.938385807202,0.34824118392910464,982.0,5732.0,30119.0
gossipcop,372,0,108,107,107,213708.0,2016.1132075471698,10.0,8241.174137038688,0.6068915416294071,335.0,1158.0,3012.0
gossipcop,373,0,103,102,102,205001.0,2029.7128712871288,107.0,10697.434895029683,0.6810419885814651,1995.0,14471.0,25501.0
gossipcop,374,0,28,27,27,88635.0,3409.0384615384614,842.0,5774.039483763439,0.2575390338960285,1747.0,7396.0,28676.0
gossipcop,375,0,77,76,76,2136544.0,28487.253333333334,66.0,233722.9222961863,0.7827143567945787,4154.0,13835.0,13990.0
gossipcop,376,0,105,104,104,28866561.0,280257.87378640776,50.0,1805128.9093735572,0.7312173683562567,742.0,3803.0,665729.0
gossipcop,377,0,76,75,75,1816743.0,24550.58108108108,47.5,150523.95697946867,0.7195413867367711,1330.0,13034.0,13190.0
gossipcop,378,0,20,19,19,241227.0,13401.5,409.0,39193.27405627144,0.49038663097357693,1212.0,2120.0,7744.0
gossipcop,379,0,84,83,83,74603.0,909.7926829268292,72.5,2696.632564649279,0.49546011883190744,1010.0,4006.0,26578.0
gossipcop,380,0,66,65,65,1856456.0,29007.125,1611.0,160662.06554408115,0.6941292898779106,18771.0,53554.0,88683.0
gossipcop,381,0,88,87,87,2801814.0,32579.232558139534,332.0,237846.20685780043,0.7590520135346468,3412.0,14537.0,37136.0
